date,nav,shares_outstanding,total_net_assets
2018-08-01,33.273275,80800000,2688480590.9
2018-08-02,33.097984,81000000,2680936717.04
2018-08-03,33.534399,81000000,2716286323.14
2018-08-06,33.471607,81600000,2731283103.42
2018-08-07,33.398431,81600000,2725311936.32
2018-08-08,33.220024,82100000,2727363932.21
2018-08-09,33.265487,82500000,2744402658.53
2018-08-10,32.930963,82500000,2716804436.41
2018-08-13,32.928936,82500000,2716637190.04
2018-08-14,33.052111,82500000,2726799138.11
2018-08-15,33.334149,82550000,2751733991.43
2018-08-16,33.607792,82100000,2759199707.22
2018-08-17,33.929228,81800000,2775410828.92
2018-08-20,33.949779,81650000,2771999440.19
2018-08-21,33.648245,81650000,2747379219.23
2018-08-22,33.432027,80600000,2694621416.23
2018-08-23,33.363004,80650000,2690726253.07
2018-08-24,33.574263,80650000,2707764288.53
2018-08-27,33.546921,82900000,2781039772.43
2018-08-28,33.945589,83200000,2824272984.74
2018-08-29,33.911024,83200000,2821397213.75
2018-08-30,33.72132,83750000,2824160579.65
2018-08-31,33.864127,83950000,2842893439.46
2018-09-04,33.557592,83950000,2817159834.59
2018-09-05,33.753002,83950000,2833564520.45
2018-09-06,33.866469,84350000,2856636631.02
2018-09-07,33.44686,84850000,2837966045.77
2018-09-10,33.627468,84850000,2853290663.77
2018-09-11,33.618493,84700000,2847486333.56
2018-09-12,33.661201,84750000,2852786783.88
2018-09-13,33.871216,88400000,2994215454.32
2018-09-14,33.588021,88400000,2969181087.4
2018-09-17,33.753403,84400000,2848787175.1
2018-09-18,33.553951,84400000,2831953475.09
2018-09-19,33.248415,83800000,2786217157.51
2018-09-20,33.503859,85050000,2849503226.44
2018-09-21,33.119891,85050000,2816846705.61
2018-09-24,32.494388,84500000,2745775794.73
2018-09-25,32.460648,84500000,2742924764.86
2018-09-26,32.086803,84500000,2711334880.37
2018-09-27,32.185521,86750000,2792093928.21
2018-09-28,32.621069,87050000,2839664016.03
2018-10-01,32.351432,83750000,2709432469.07
2018-10-02,32.261384,83700000,2700277880.95
2018-10-03,31.944755,83800000,2676970475.15
2018-10-04,31.747763,83800000,2660462534.5
2018-10-05,31.740638,83100000,2637646987.33
2018-10-08,32.156855,82900000,2665803276.03
2018-10-09,32.282481,82450000,2661690530.93
2018-10-10,31.765067,80950000,2571382175.64
2018-10-11,30.845824,80950000,2496969447.84
2018-10-12,30.829729,80750000,2489500613.97
2018-10-15,30.986834,79950000,2477397396.39
2018-10-16,31.57708,79850000,2521429853.27
2018-10-17,31.502578,79850000,2515480866.55
2018-10-18,31.504035,79400000,2501420393.36
2018-10-19,31.818441,79400000,2526384177.52
2018-10-22,31.367598,79400000,2490587308.92
2018-10-23,31.584023,79450000,2509350608.89
2018-10-24,31.941627,79450000,2537762265.98
2018-10-25,32.330182,78500000,2537919318.3
2018-10-26,31.492347,78350000,2467425373.95
2018-10-29,31.983701,77600000,2481935235.37
2018-10-30,32.518541,78300000,2546201723.26
2018-10-31,32.077256,79350000,2545330281.49
2018-11-01,32.222827,79350000,2556881301.33
2018-11-02,31.937913,79150000,2527885789.14
2018-11-05,32.478328,79400000,2578779225.64
2018-11-06,32.646528,80600000,2631310143.81
2018-11-07,33.019135,80700000,2664644178.16
2018-11-08,33.076369,80800000,2672570590.19
2018-11-09,33.120643,80900000,2679459997.09
2018-11-12,33.185432,80700000,2678064344.11
2018-11-13,33.245566,80700000,2682917174.75
2018-11-14,33.2633,82350000,2739232718.87
2018-11-15,32.999178,84300000,2781830692.31
2018-11-16,33.444603,81550000,2727407412.45
2018-11-19,33.564586,81650000,2740548486.21
2018-11-20,33.113342,81650000,2703704340.86
2018-11-21,33.070497,81850000,2706820175.68
2018-11-23,32.958435,81400000,2682816635.86
2018-11-26,33.024909,81400000,2688227559.62
2018-11-27,33.210172,81700000,2713271059.51
2018-11-28,33.498896,81700000,2736859770.3
2018-11-29,33.538919,82250000,2758576090.62
2018-11-30,33.876516,82250000,2786343478.42
2018-12-03,33.999127,82900000,2818527622.49
2018-12-04,33.570613,82550000,2771254082.13
2018-12-06,34.464374,81650000,2814016160.54
2018-12-07,33.968043,79800000,2710649853.86
2018-12-10,33.823955,80750000,2731284404.35
2018-12-11,33.874892,84850000,2874284584.61
2018-12-12,33.234057,84050000,2793322497.06
2018-12-13,33.476027,84050000,2813660029.21
2018-12-14,33.414004,84050000,2808447000.17
2018-12-17,32.189797,84250000,2711990375.43
2018-12-18,32.493786,84650000,2750598998.02
2018-12-19,32.197486,84050000,2706198693.31
2018-12-20,31.809249,83800000,2665615061.82
2018-12-21,30.940041,83700000,2589681436.91
2018-12-24,29.790287,83700000,2493447040.49
2018-12-26,30.776662,83700000,2576006572.82
2018-12-27,30.848964,84800000,2615992140.27
2018-12-28,30.947426,82250000,2545425777.77
2018-12-31,31.003203,82250000,2550013465.49
2019-01-02,30.299729,83050000,2516392524.07
2019-01-03,30.448007,82650000,2516527813.98
2019-01-04,30.759735,82650000,2542292064.64
2019-01-07,31.00099,82950000,2571532107.85
2019-01-08,31.550715,82650000,2607666606.22
2019-01-09,31.420809,81750000,2568651167.88
2019-01-10,31.906223,81100000,2587594689.9
2019-01-11,31.980055,82550000,2639953509.09
2019-01-14,31.889402,82550000,2632470145.21
2019-01-15,32.228178,83100000,2678161595.28
2019-01-16,32.404429,83900000,2718731630.86
2019-01-17,32.556364,83900000,2731478928.83
2019-01-18,32.656762,83900000,2739902351.72
2019-01-22,32.60538,85150000,2776348122.31
2019-01-23,32.635454,86900000,2836020925.86
2019-01-24,32.761634,87450000,2865004880.04
2019-01-25,33.152049,87200000,2890858651.78
2019-01-28,33.468489,87200000,2918452242.23
2019-01-29,33.732974,88200000,2975248345.45
2019-01-30,34.01365,88650000,3015310046.14
2019-01-31,34.338598,88950000,3054418323.6
2019-02-01,34.109226,88450000,3016961044.21
2019-02-04,34.332315,89000000,3055576058.05
2019-02-05,34.538485,90350000,3120552117.73
2019-02-06,34.2747,90450000,3100146642.27
2019-02-07,34.549199,90800000,3137067234.27
2019-02-08,34.581659,91200000,3153847267.01
2019-02-11,34.659259,91200000,3160924399.94
2019-02-12,34.416077,91200000,3138746184.87
2019-02-13,34.651886,91150000,3158519376.93
2019-02-14,34.806208,88500000,3080349408.06
2019-02-15,34.993231,88500000,3096900960.07
2019-02-19,35.029662,88100000,3086113182.68
2019-02-20,34.802059,90850000,3161767022.09
2019-02-21,34.869503,90400000,3152203099.61
2019-02-22,35.081563,89950000,3155586553.09
2019-02-25,34.796986,87100000,3030817450.8
2019-02-26,34.731177,87850000,3051133901.8
2019-02-27,34.597284,88000000,3044560969.43
2019-02-28,34.717966,87400000,3034350191.53
2019-03-01,34.674582,87400000,3030558500.99
2019-03-04,34.815866,88000000,3063796171.74
2019-03-05,34.90534,88750000,3097848897.07
2019-03-06,34.815554,87550000,3048101739.06
2019-03-07,34.78873,87550000,3045753327.98
2019-03-08,34.830842,86850000,3025058632.99
2019-03-11,35.365428,86850000,3071487454.41
2019-03-12,35.545843,86500000,3074715416.02
2019-03-13,35.725488,87150000,3113476296.14
2019-03-14,35.805848,89500000,3204623388.82
2019-03-15,35.466977,87950000,3119320594.24
2019-03-18,35.286388,86250000,3043450956.7
2019-03-19,35.184026,86850000,3055732644.82
2019-03-20,35.333015,87000000,3073972306.03
2019-03-21,35.961428,83100000,2988394649.06
2019-03-22,35.800948,83100000,2975058803.97
2019-03-25,35.823028,83100000,2976893650.77
2019-03-26,36.061802,83600000,3014766620.8
2019-03-27,35.935714,84300000,3029380687.51
2019-03-28,36.233287,87200000,3159542627.19
2019-03-29,36.212325,85100000,3081668825.65
2019-04-01,36.115978,85050000,3071663969.46
2019-04-02,36.424894,85050000,3097937242.49
2019-04-03,36.385806,84700000,3081877786.53
2019-04-04,36.281849,85050000,3085771267.36
2019-04-05,36.556982,84950000,3105515610.13
2019-04-08,36.376904,84800000,3084761482.99
2019-04-09,36.262243,84800000,3075038244.8
2019-04-10,36.546271,84900000,3102778367.73
2019-04-11,36.494474,84900000,3098380842.92
2019-04-12,36.694821,84100000,3086034445.37
2019-04-15,36.476071,84600000,3085875595.38
2019-04-16,35.607353,84600000,3012382025.1
2019-04-17,35.253481,84900000,2993020560.89
2019-04-18,35.518142,84900000,3015490284.74
2019-04-22,35.147119,85100000,2991019839.54
2019-04-23,35.538241,84650000,3008312117.05
2019-04-24,35.81291,84650000,3031562816.82
2019-04-25,35.7499,84650000,3026229006.66
2019-04-26,35.993866,84300000,3034282915.76
2019-04-29,35.611542,84300000,3002052997.22
2019-04-30,36.038213,84050000,3029011801.03
2019-05-01,36.053453,83500000,3010463345.44
2019-05-02,36.10642,83500000,3014886042.24
2019-05-03,36.360029,85550000,3110600470.04
2019-05-06,36.204673,83500000,3023090221.46
2019-05-07,35.565294,83500000,2969702059.87
2019-05-08,35.581573,83500000,2971061346.83
2019-05-09,35.697127,84300000,3009267836.45
2019-05-10,36.104832,83550000,3016558729.59
2019-05-13,36.122925,85350000,3083091623.8
2019-05-14,36.248808,83300000,3019525721.24
2019-05-15,36.485796,82200000,2999132404.72
2019-05-16,36.71228,84350000,3096680826.04
2019-05-17,36.650148,80350000,2944839366.94
2019-05-20,36.057931,79600000,2870211278.75
2019-05-21,36.36931,79850000,2904089406.75
2019-05-22,36.518946,79650000,2908734061.92
2019-05-23,36.704478,80700000,2962051341.85
2019-05-24,36.758804,80700000,2966435498.91
2019-05-28,36.354958,80700000,2933845110.84
2019-05-29,35.935964,80800000,2903625913.64
2019-05-30,36.168516,80300000,2904331807.82
2019-05-31,36.451307,80300000,2927039941.34
2019-06-03,36.610561,80050000,2930675403.2
2019-06-04,36.40601,79900000,2908840177.13
2019-06-05,37.253404,79900000,2976546995.89
2019-06-06,37.320032,80500000,3004262610.02
2019-06-07,37.417251,80500000,3012088668.4
2019-06-10,37.303818,80500000,3002957364.04
2019-06-11,37.384568,80500000,3009457706.8
2019-06-12,37.498306,80350000,3012988852.11
2019-06-13,37.57161,81050000,3045179006.04
2019-06-14,37.702169,81350000,3067071428.01
2019-06-17,38.124982,81350000,3101467314.02
2019-06-18,38.016221,82750000,3145842266.61
2019-06-19,38.273563,82750000,3167137351.6
2019-06-20,38.480732,82950000,3191976752.94
2019-06-21,37.759899,83600000,3156727546.69
2019-06-24,37.587265,87100000,3273850791.76
2019-06-25,37.080423,87800000,3255661139.12
2019-06-26,36.356713,87150000,3168487545.13
2019-06-27,36.672182,88300000,3238153630.37
2019-06-28,36.798732,88150000,3243808235.91
2019-07-01,36.698742,88300000,3240498892.64
2019-07-02,37.364992,89700000,3351639760.04
2019-07-03,37.912255,90150000,3417789756.21
2019-07-05,37.698096,90150000,3398483360.25
2019-07-08,37.837877,90150000,3411084635.09
2019-07-09,38.040321,89700000,3412216757.58
2019-07-10,38.238811,90400000,3456788502.7
2019-07-11,37.775351,94300000,3562215592.32
2019-07-12,37.632001,95550000,3595737736.31
2019-07-15,37.678419,95650000,3603940799.0
2019-07-16,37.609856,96300000,3621829129.09
2019-07-17,37.457279,96050000,3597771671.08
2019-07-18,37.403276,95600000,3575753176.25
2019-07-19,36.771637,95700000,3519045629.43
2019-07-22,36.755426,95500000,3510143197.44
2019-07-23,37.127127,95500000,3545640615.82
2019-07-24,37.100248,95500000,3543073698.94
2019-07-25,36.920154,95950000,3542488779.22
2019-07-26,37.04211,95950000,3554190420.69
2019-07-29,37.211798,95900000,3568611475.33
2019-07-30,37.542563,95800000,3596577515.28
2019-07-31,37.433848,95800000,3586162637.63
2019-08-01,37.516773,95100000,3567845130.31
2019-08-02,37.816595,94400000,3569886577.45
2019-08-05,37.078774,94400000,3500236242.71
2019-08-06,37.515014,94800000,3556423324.22
2019-08-07,37.866111,95800000,3627573452.22
2019-08-08,38.457349,95850000,3686136885.74
2019-08-09,38.488461,96250000,3704514399.08
2019-08-12,38.424299,96150000,3694496385.13
2019-08-13,38.455374,96150000,3697484165.95
2019-08-14,37.871251,96950000,3671617816.78
2019-08-15,38.410795,99650000,3827635765.46
2019-08-16,38.656167,97000000,3749648197.4
2019-08-19,39.002798,96950000,3781321218.5
2019-08-20,38.69767,96950000,3751739150.39
2019-08-21,38.889768,96950000,3770362981.33
2019-08-22,39.055865,98400000,3843097071.15
2019-08-23,38.553626,98400000,3793676823.24
2019-08-26,38.945279,98300000,3828320944.86
2019-08-27,38.795253,98200000,3809693813.19
2019-08-28,38.927093,98200000,3822640499.89
2019-08-29,39.210279,99350000,3895541219.27
2019-08-30,39.250408,99500000,3905415635.21
2019-09-03,39.762407,99400000,3952383221.82
2019-09-04,40.098154,99100000,3973727065.23
2019-09-05,39.733568,99050000,3935609918.25
2019-09-06,39.819505,99050000,3944121956.32
2019-09-09,39.473403,99400000,3923656247.62
2019-09-10,38.934016,99400000,3870041206.86
2019-09-11,38.825514,99400000,3859256095.1
2019-09-12,39.076371,99050000,3870514499.67
2019-09-13,38.594002,101550000,3919220938.24
2019-09-16,38.984803,98850000,3853647766.04
2019-09-17,39.528047,98850000,3907347424.0
2019-09-18,39.404838,99150000,3906989719.06
2019-09-19,39.52988,99300000,3925317081.72
2019-09-20,39.142473,99950000,3912290147.04
2019-09-23,39.233642,99500000,3903747374.87
2019-09-24,39.192392,98200000,3848692928.02
2019-09-25,39.161676,99650000,3902460984.58
2019-09-26,39.535721,99350000,3927873847.79
2019-09-27,39.274761,102000000,4006025649.3
2019-09-30,39.354334,99150000,3901982260.91
2019-10-01,38.960289,98700000,3845380572.82
2019-10-02,38.751458,98300000,3809268296.19
2019-10-03,39.206472,98450000,3859877139.44
2019-10-04,39.442573,98400000,3881149179.47
2019-10-07,39.316234,98400000,3868717455.1
2019-10-08,39.127798,98400000,3850175279.88
2019-10-09,39.253135,98400000,3862508474.36
2019-10-10,39.325378,99850000,3926639004.82
2019-10-11,39.21684,99850000,3915801427.29
2019-10-14,39.269899,100100000,3930916899.01
2019-10-15,39.317482,100100000,3935679959.04
2019-10-16,39.27006,100700000,3954495008.17
2019-10-17,39.534505,100950000,3991008291.1
2019-10-18,39.920861,101600000,4055959469.8
2019-10-21,40.201237,101600000,4084445708.47
2019-10-22,40.042322,101800000,4076308387.37
2019-10-23,40.111909,101700000,4079381099.67
2019-10-24,40.001546,101200000,4048156434.43
2019-10-25,39.477936,101200000,3995167074.88
2019-10-28,39.052911,101450000,3961917801.38
2019-10-29,39.203454,101650000,3985031113.59
2019-10-30,39.446031,101650000,4009689070.16
2019-10-31,39.307266,102150000,4015237178.27
2019-11-01,39.209347,102050000,4001313833.42
2019-11-04,38.797298,101750000,3947625033.31
2019-11-05,38.11389,101750000,3878088275.52
2019-11-06,38.269622,102250000,3913068881.53
2019-11-07,37.862476,102700000,3888476280.65
2019-11-08,37.77758,102950000,3889201891.29
2019-11-11,37.862033,102950000,3897896273.18
2019-11-12,37.57841,105600000,3968280043.65
2019-11-13,37.984401,99050000,3762354939.72
2019-11-14,38.337049,101650000,3896961053.3
2019-11-15,38.56108,99450000,3834899417.69
2019-11-18,38.752757,99350000,3850086413.18
2019-11-19,38.834501,99650000,3869858052.11
2019-11-20,38.846611,99450000,3863295415.05
2019-11-21,38.307941,100100000,3834624884.73
2019-11-22,38.101163,100250000,3819641591.98
2019-11-25,38.1215,100250000,3821680332.68
2019-11-26,38.669392,100300000,3878540036.23
2019-11-27,38.793784,101350000,3931750044.05
2019-11-29,38.62597,101350000,3914742046.02
2019-12-02,37.951554,102000000,3871058512.6
2019-12-03,38.232288,100900000,3857637870.81
2019-12-04,38.461854,100900000,3880801052.32
2019-12-05,38.495471,100950000,3886117836.72
2019-12-06,38.53342,101350000,3905362128.73
2019-12-09,38.585949,100150000,3864382831.47
2019-12-10,38.323061,99950000,3830389923.87
2019-12-11,38.033877,96000000,3651252179.54
2019-12-12,37.53375,98100000,3682060856.63
2019-12-13,37.614677,98350000,3699403456.29
2019-12-16,37.899658,95250000,3609942398.75
2019-12-17,37.460972,94800000,3551300184.22
2019-12-18,37.97395,95250000,3617018696.86
2019-12-19,38.377677,95050000,3647798221.5
2019-12-20,38.213505,95950000,3666585818.59
2019-12-23,38.007437,95150000,3616407661.53
2019-12-24,38.071495,94400000,3593949140.07
2019-12-26,38.299184,94350000,3613528039.23
2019-12-27,38.431685,93950000,3610656841.07
2019-12-30,38.414538,95650000,3674350536.62
2019-12-31,38.706196,95950000,3713859531.0
2020-01-02,38.194748,93150000,3557840792.81
2020-01-03,38.502545,94350000,3632715078.18
2020-01-06,38.533931,94850000,3654943333.76
2020-01-07,38.075307,94700000,3605731560.36
2020-01-08,38.235605,94250000,3603705816.2
2020-01-09,38.264476,94650000,3621732652.99
2020-01-10,38.626131,94500000,3650169408.01
2020-01-13,39.102207,98500000,3851567363.2
2020-01-14,38.914984,98150000,3819505660.7
2020-01-15,39.215645,98550000,3864701834.99
2020-01-16,39.525566,98350000,3887339443.14
2020-01-17,39.578284,97800000,3870756180.44
2020-01-21,40.001565,97800000,3912153044.28
2020-01-22,39.685997,97750000,3879306208.99
2020-01-23,40.068982,96250000,3856639488.39
2020-01-24,39.981187,95950000,3836194928.78
2020-01-27,39.814009,95900000,3818163436.24
2020-01-28,39.934612,96900000,3869663869.84
2020-01-29,39.684064,97800000,3881101413.57
2020-01-30,39.788844,96350000,3833655105.21
2020-01-31,39.251271,96150000,3774009726.78
2020-02-03,39.302769,95650000,3759309824.0
2020-02-04,39.769406,96050000,3819851426.02
2020-02-05,39.74182,96000000,3815214694.14
2020-02-06,39.900373,95700000,3818465723.63
2020-02-07,39.919894,95900000,3828317787.49
2020-02-10,40.410083,95900000,3875326935.51
2020-02-11,40.902488,96100000,3930729077.34
2020-02-12,41.175808,92800000,3821114959.71
2020-02-13,41.421078,92700000,3839733886.98
2020-02-14,41.887508,92700000,3882971986.21
2020-02-18,41.822559,92750000,3879042316.79
2020-02-19,41.254961,92850000,3830523111.6
2020-02-20,41.73015,93300000,3893422968.22
2020-02-21,41.908934,93350000,3912199001.84
2020-02-24,41.348517,93350000,3859884053.65
2020-02-25,40.296588,93150000,3753627159.43
2020-02-26,39.94489,93800000,3746830715.21
2020-02-27,37.712342,93700000,3533646484.7
2020-02-28,36.759593,94100000,3459077695.37
2020-03-02,38.616985,94300000,3641581715.28
2020-03-03,38.576967,95150000,3670598436.05
2020-03-04,40.114054,94700000,3798800945.29
2020-03-05,39.181129,96200000,3769224607.28
2020-03-06,38.517397,95000000,3659152735.64
2020-03-09,35.769218,96200000,3440998744.52
2020-03-10,37.551681,96050000,3606838944.63
2020-03-11,35.510505,95700000,3398355323.82
2020-03-12,32.446307,97150000,3152158749.65
2020-03-13,35.29528,96100000,3391876440.26
2020-03-16,29.483315,94000000,2771431638.47
2020-03-17,31.521665,94050000,2964612602.39
2020-03-18,29.178921,94950000,2770538535.54
2020-03-19,28.788468,95550000,2750738109.01
2020-03-20,27.227408,93850000,2555292220.24
2020-03-23,25.529539,94650000,2416370909.55
2020-03-24,27.705109,97550000,2702633391.25
2020-03-25,28.945231,96800000,2801898396.81
2020-03-26,31.196622,96000000,2994875698.53
2020-03-27,31.173739,95950000,2991120243.83
2020-03-30,32.061635,93500000,2997762828.08
2020-03-31,31.037574,94650000,2937706415.94
2020-04-01,29.152143,92100000,2684912388.07
2020-04-02,29.540743,93350000,2757628399.53
2020-04-03,29.317747,90750000,2660585520.07
2020-04-06,31.424659,90400000,2840789206.29
2020-04-07,31.461946,88750000,2792247730.23
2020-04-08,33.790693,83350000,2816454247.33
2020-04-09,35.526274,96900000,3442495995.59
2020-04-13,33.922644,134350000,4557507174.13
2020-04-14,35.030359,138550000,4853456192.81
2020-04-15,33.696683,140150000,4722590149.09
2020-04-16,33.496127,140550000,4707880588.98
2020-04-17,34.573136,139300000,4816037884.34
2020-04-20,33.283469,138500000,4609760469.51
2020-04-21,32.748543,138000000,4519298972.81
2020-04-22,33.371797,137700000,4595296409.31
2020-04-23,32.974706,137500000,4534022058.97
2020-04-24,33.069552,137500000,4547063377.27
2020-04-27,34.059528,137050000,4667858249.88
2020-04-28,34.068193,137850000,4696300410.04
2020-04-29,34.189099,137850000,4712967264.77
2020-04-30,33.966352,137700000,4677166703.54
2020-05-01,32.866029,136950000,4501002657.48
2020-05-04,32.861539,136450000,4483956954.57
2020-05-05,33.066343,136950000,4528435618.88
2020-05-06,32.457435,137200000,4453160039.49
2020-05-07,32.741231,136900000,4482274566.55
2020-05-08,33.357653,136900000,4566662649.62
2020-05-11,32.953185,136250000,4489871439.11
2020-05-12,31.55337,136250000,4299146614.61
2020-05-13,31.050199,124300000,3859539701.86
2020-05-14,31.082117,125250000,3893035132.58
2020-05-15,30.949311,124650000,3857831648.24
2020-05-18,32.485994,124000000,4028263254.46
2020-05-19,31.895414,124000000,3955031325.09
2020-05-20,32.166352,123950000,3987019278.41
2020-05-21,31.993502,124050000,3968793947.81
2020-05-22,32.698969,123650000,4043227460.47
2020-05-26,33.732695,123600000,4169361153.18
2020-05-27,34.458671,123600000,4259091796.71
2020-05-28,34.886697,123050000,4292808020.98
2020-05-29,34.611781,123050000,4258979684.26
2020-06-01,35.339168,123400000,4360853327.9
2020-06-02,35.571198,123650000,4398378683.06
2020-06-03,36.425318,123650000,4503990522.54
2020-06-04,35.768369,124350000,4447796644.67
2020-06-05,37.053488,124350000,4607601205.82
2020-06-08,37.851362,123500000,4674643168.27
2020-06-09,37.428376,124000000,4641118618.99
2020-06-10,36.713271,124500000,4570802240.11
2020-06-11,34.440798,124800000,4298211603.64
2020-06-12,35.570584,113650000,4042596827.01
2020-06-15,35.951265,113200000,4069683232.54
2020-06-16,36.578655,112800000,4126072256.22
2020-06-17,36.164822,113700000,4111940247.01
2020-06-18,35.706452,114100000,4074106120.28
2020-06-19,35.352703,114100000,4033743420.86
2020-06-22,34.99391,114100000,3992805154.21
2020-06-23,34.870342,114100000,3978706078.66
2020-06-24,33.946987,114100000,3873351250.02
2020-06-25,34.313604,114100000,3915182197.08
2020-06-26,33.693487,114650000,3862958303.07
2020-06-29,34.293246,114900000,3940293927.94
2020-06-30,34.850676,114350000,3985174845.79
2020-07-01,35.744563,114800000,4103475777.6
2020-07-02,35.623871,114900000,4093182758.26
2020-07-06,35.684806,114900000,4100184216.2
2020-07-07,35.113481,114900000,4034538952.55
2020-07-08,35.057204,114900000,4028072733.02
2020-07-09,34.964884,108500000,3793689947.74
2020-07-10,35.021665,107100000,3750820345.7
2020-07-13,34.451311,106000000,3651838979.74
2020-07-14,34.791095,99050000,3446057911.92
2020-07-15,34.96682,98150000,3431993350.38
2020-07-16,34.552344,95550000,3301476480.38
2020-07-17,35.034693,95500000,3345813142.75
2020-07-20,34.68329,95400000,3308785893.36
2020-07-21,34.687239,90200000,3128788962.62
2020-07-22,35.118029,88950000,3123748665.34
2020-07-23,34.945928,84150000,2940699819.58
2020-07-24,34.807024,68900000,2398203929.76
2020-07-27,35.19484,68300000,2403807581.39
2020-07-28,35.916313,68350000,2454880007.15
2020-07-29,36.595061,68350000,2501272393.63
2020-07-30,36.291526,68350000,2480525776.26
2020-07-31,36.237492,68350000,2476832567.54
2020-08-03,35.704829,68650000,2451136514.07
2020-08-04,36.189793,65900000,2384907389.12
2020-08-05,35.95925,65900000,2369714558.74
2020-08-06,35.992997,65850000,2370138854.4
2020-08-07,36.483709,65500000,2389682935.58
2020-08-10,36.424123,65500000,2385780080.38
2020-08-11,35.744616,65500000,2341272340.8
2020-08-12,36.215683,64800000,2346776255.03
2020-08-13,35.793077,63950000,2288967287.43
2020-08-14,35.842446,63950000,2292124394.8
2020-08-17,36.172511,64600000,2336744228.82
2020-08-18,36.129824,64300000,2323147686.87
2020-08-19,35.402085,64150000,2271043768.03
2020-08-20,35.783714,64700000,2315206321.48
2020-08-21,35.871923,65300000,2342436552.44
2020-08-24,35.960706,65100000,2341041984.67
2020-08-25,36.069862,65100000,2348148037.47
2020-08-26,35.801858,65350000,2339651416.89
2020-08-27,36.292874,65150000,2364480736.66
2020-08-28,36.555433,65150000,2381586478.59
2020-08-31,36.250686,65500000,2374419944.15
2020-09-01,36.194814,65050000,2354472677.24
2020-09-02,37.004119,65150000,2410818358.74
2020-09-03,36.398489,65900000,2398660457.77
2020-09-04,36.227654,65850000,2385591030.8
2020-09-08,35.763391,65850000,2355019314.91
2020-09-09,36.205907,65100000,2357004558.3
2020-09-10,35.674014,64900000,2315243507.46
2020-09-11,35.574833,64900000,2308806647.03
2020-09-14,36.409401,64750000,2357508735.9
2020-09-15,36.913579,64200000,2369851793.31
2020-09-16,37.132385,64200000,2383899094.29
2020-09-17,36.322928,64900000,2357358033.13
2020-09-18,35.613528,64900000,2311317976.07
2020-09-21,34.439025,65100000,2241980495.34
2020-09-22,34.872121,65900000,2298072803.1
2020-09-23,33.860355,66400000,2248327577.95
2020-09-24,33.994004,66600000,2264000647.94
2020-09-25,34.681226,66450000,2304567481.45
2020-09-28,35.268137,65500000,2310062985.73
2020-09-29,35.097128,64950000,2279558491.1
2020-09-30,35.298617,64900000,2290880218.61
2020-10-01,35.848263,64150000,2299666084.85
2020-10-02,36.413537,63350000,2306797556.3
2020-10-05,36.629429,64750000,2371755507.46
2020-10-06,36.346705,64750000,2353449126.73
2020-10-07,36.447682,64700000,2358165057.46
2020-10-08,37.049849,64650000,2395272756.52
2020-10-09,36.93749,64650000,2388008757.08
2020-10-12,37.11802,64600000,2397824106.87
2020-10-13,36.488986,64600000,2357188494.69
2020-10-14,36.070623,65050000,2346394003.0
2020-10-15,36.237427,62300000,2257591732.33
2020-10-16,36.087041,62250000,2246418280.05
2020-10-19,35.525944,62250000,2211490025.84
2020-10-20,35.785535,62250000,2227649528.53
2020-10-21,35.653041,60000000,2139182456.09
2020-10-22,35.385563,60800000,2151442238.69
2020-10-23,35.623193,60800000,2165890112.04
2020-10-26,35.192819,60800000,2139723395.72
2020-10-27,34.755045,60450000,2100942448.94
2020-10-28,33.918495,60450000,2050373043.29
2020-10-29,34.375396,59550000,2047054860.87
2020-10-30,34.126422,59550000,2032228456.21
2020-11-02,34.993711,59550000,2083875462.24
2020-11-03,35.574517,60100000,2138028458.55
2020-11-04,35.669054,58500000,2086639629.94
2020-11-05,35.77908,58700000,2100231995.01
2020-11-06,35.630792,59300000,2112905966.85
2020-11-09,36.574226,59250000,2167022898.43
2020-11-10,36.778873,59550000,2190181863.18
2020-11-11,37.058458,60050000,2225360377.5
2020-11-12,36.679571,61350000,2250291701.2
2020-11-13,37.520042,61350000,2301854553.77
2020-11-16,37.715488,61550000,2321388263.98
2020-11-17,37.769758,62150000,2347390446.54
2020-11-18,37.13713,62350000,2315500044.7
2020-11-19,37.183263,63000000,2342545552.04
2020-11-20,36.942685,61400000,2268280883.57
2020-11-23,36.819637,62200000,2290181397.64
2020-11-24,36.814496,60800000,2238321374.09
2020-11-25,36.891386,61050000,2252219104.28
2020-11-27,36.807418,61450000,2261815818.65
2020-11-30,36.510573,61450000,2243574727.47
2020-12-01,36.972533,61250000,2264567625.01
2020-12-02,36.562562,61200000,2237628774.6
2020-12-03,36.83779,60650000,2234211951.19
2020-12-04,37.32708,60700000,2265753781.86
2020-12-07,36.976007,60700000,2244443652.68
2020-12-08,36.79401,60050000,2209480285.63
2020-12-09,36.43617,60050000,2187991998.86
2020-12-10,36.258193,59500000,2157362455.7
2020-12-11,36.256337,59350000,2151813615.28
2020-12-14,36.009661,59350000,2137173370.41
2020-12-15,36.636256,59350000,2174361773.24
2020-12-16,36.641039,59350000,2174645659.18
2020-12-17,37.102364,59750000,2216866266.15
2020-12-18,36.426002,59600000,2170989721.02
2020-12-21,35.674249,59600000,2126185266.95
2020-12-22,35.892023,60000000,2153521407.82
2020-12-23,35.570201,61500000,2187567374.0
2020-12-24,35.89274,61500000,2207403485.71
2020-12-28,36.197676,61500000,2226157056.18
