date,nav,shares_outstanding,total_net_assets
2022-05-02,129.453169,282365324,36553086033.29
2022-05-03,129.887154,282365324,36675628306.61
2022-05-04,132.73408,282215324,37459591518.86
2022-05-05,130.138158,282765324,36798558390.21
2022-05-06,129.75275,282715324,36683090620.23
2022-05-09,126.427607,282765324,35749343258.92
2022-05-10,126.845975,282715324,35861301040.9
2022-05-11,126.036913,283815324,35771207198.63
2022-05-12,127.257355,286365324,36442093616.53
2022-05-13,128.616343,285265324,36689782738.13
2022-05-16,129.531096,285815324,37021972162.35
2022-05-17,131.31394,286865324,37669415876.98
2022-05-18,127.911329,287615324,36789258450.99
2022-05-19,128.188031,288015324,36920117226.44
2022-05-20,129.799555,287865324,37364791012.19
2022-05-23,130.923197,287465324,37635879161.32
2022-05-24,131.256249,289515324,38000695317.67
2022-05-25,131.232829,292165324,38341681917.37
2022-05-26,131.776345,292865324,38592722017.91
2022-05-27,134.033315,295065324,39548583404.72
