date,nav,shares_outstanding,total_net_assets
2023-03-28,141.708389,95853252,13583209928.64
2023-03-29,144.370043,96003252,13859993633.51
2023-03-30,145.638372,95853252,13959911613.81
2023-03-31,149.548485,95853252,14334708572.91
2023-04-03,148.168314,95853252,14202414723.72
2023-04-04,147.920034,96753252,14311744303.11
2023-04-05,144.933003,96803252,14029986016.59
2023-04-06,144.922651,96603252,13999999365.09
2023-04-10,145.573217,96753252,14084682121.16
2023-04-11,145.776882,97153252,14162698145.79
2023-04-12,143.536761,96953252,13916355801.72
2023-04-13,146.680091,96353252,14133103733.14
2023-04-14,146.882881,97653252,14343590974.38
2023-04-17,147.931768,98003252,14497794330.85
2023-04-18,148.164302,98903252,14653931280.03
2023-04-19,148.038389,99553252,14737703083.68
2023-04-20,145.774523,99653252,14526905289.08
2023-04-21,147.383331,99203252,14620905728.28
2023-04-24,147.328602,98453252,14504979968.14
2023-04-25,144.454727,98453252,14222037618.53
2023-04-26,143.702839,98153252,14104900925.53
2023-04-27,147.524695,97603252,14398889997.47
2023-04-28,147.820826,97503252,14413011263.36
2023-05-01,146.402069,97653252,14296638128.46
2023-05-02,146.523234,98003252,14359753441.8
2023-05-03,145.405537,98003252,14250215439.51
2023-05-04,144.280598,97953252,14132753803.14
2023-05-05,147.219373,97453252,14347006694.82
2023-05-08,147.688838,97603252,14414910884.03
2023-05-09,147.656785,97803252,14441313744.21
2023-05-10,148.377194,97303252,14437583456.42
2023-05-11,149.12916,97403252,14525665192.72
2023-05-12,147.850301,97553252,14423277670.86
2023-05-15,148.007465,97553252,14438609539.73
2023-05-16,147.432057,97653252,14397219829.0
2023-05-17,150.505184,97653252,14697320663.31
2023-05-18,152.792759,98153252,14997106166.58
2023-05-19,151.540468,98253252,14889343835.83
2023-05-22,151.074288,98553252,14888862409.9
2023-05-23,149.670328,98853252,14795398653.18
2023-05-24,149.155904,99153252,14789292985.59
2023-05-25,148.480243,98803252,14670330898.04
2023-05-26,151.854961,99053252,15041727764.98
2023-05-30,152.955719,99453252,15211943708.94
2023-05-31,151.616313,99953252,15154543578.64
2023-06-01,153.410409,100703252,15448927115.46
2023-06-02,156.968589,101203252,15885731638.23
2023-06-05,157.486649,101203252,15938161050.08
2023-06-06,159.106162,100953252,16062284486.17
2023-06-07,158.008479,100803252,15927768561.37
2023-06-08,160.358862,100853252,16172712753.31
2023-06-09,161.158431,101053252,16285583548.85
2023-06-12,163.88874,101553252,16643434506.11
2023-06-13,165.647851,102303252,16946313844.61
2023-06-14,165.47735,102553252,16970240325.73
2023-06-15,166.609927,102603252,17094720336.11
2023-06-16,166.39213,102853252,17113971697.65
2023-06-20,167.285573,102453252,17138951003.33
2023-06-21,165.288031,103253252,17066526710.93
2023-06-22,167.40596,102603252,17176395932.52
2023-06-23,165.449199,102253252,16917718626.75
2023-06-26,163.307449,102053252,16666056282.02
2023-06-27,166.794358,101853252,16988547808.8
2023-06-28,167.436584,101653252,17020473307.94
2023-06-29,167.657138,101453252,17009361888.49
2023-06-30,169.855784,101453252,17232421623.53
2023-07-03,171.895249,101303252,17413547724.02
2023-07-05,171.948825,101203252,17401780277.48
2023-07-06,169.195219,99153252,16776256173.24
2023-07-07,169.376216,100453252,17014391713.59
2023-07-10,169.895506,100553252,17083545644.05
2023-07-11,171.300131,99753252,17087745117.26
2023-07-12,172.808742,99703252,17229593587.07
2023-07-13,174.494682,99153252,17301715151.42
2023-07-14,174.897876,99403252,17385417604.51
2023-07-17,175.64409,99953252,17556197961.81
2023-07-18,176.310372,99853252,17605164053.03
2023-07-19,176.956597,100103252,17713930809.63
2023-07-20,170.914489,101953252,17425287952.19
2023-07-21,171.012708,101003252,17272839624.49
2023-07-24,172.074191,100503252,17294015826.14
2023-07-25,171.673844,101003252,17339616571.96
2023-07-26,171.604954,101753252,17461362164.56
2023-07-27,169.849122,101803252,17291193016.35
2023-07-28,172.833281,101803252,17594990109.78
2023-07-31,173.692253,101903252,17699805417.9
2023-08-01,171.760419,101353252,17408477002.39
2023-08-02,168.689895,100803252,17004490019.39
2023-08-03,169.136055,100553252,17007180387.82
2023-08-04,171.522401,100903252,17307168081.46
2023-08-07,173.310327,101203252,17539568692.02
2023-08-08,171.929547,101503252,17451408153.8
2023-08-09,169.883602,101603252,17260726474.71
2023-08-10,170.293122,101353252,17259761668.52
2023-08-11,169.700778,101453252,17216695804.13
2023-08-14,170.237579,101503252,17279667924.24
2023-08-15,167.896483,101503252,17042039073.12
2023-08-16,165.838036,102253252,16957478484.18
2023-08-17,163.084545,102453252,16708541985.2
2023-08-18,162.623534,102253252,16628785250.11
2023-08-21,164.544905,102103252,16800569940.32
2023-08-22,164.756781,102353252,16863392365.41
2023-08-23,166.107475,102103252,16960113408.25
2023-08-24,162.816783,102453252,16681108936.51
2023-08-25,164.623776,102453252,16866241187.62
2023-08-28,165.325382,102303252,16913324258.89
2023-08-29,169.446342,102403252,17351856437.17
2023-08-30,170.124853,102753252,17480881894.95
2023-08-31,170.765446,102953252,17580858036.58
2023-09-01,169.765441,102953252,17477904228.65
2023-09-05,169.714889,103503252,17566042951.92
2023-09-06,168.178214,104353252,17549943511.39
2023-09-07,168.700029,105053252,17722486643.78
2023-09-08,168.737579,106553252,17979537803.11
2023-09-11,173.282832,107253252,18585147235.44
2023-09-12,171.828389,108353252,18618164715.23
2023-09-13,173.047526,108653252,18802176455.11
2023-09-14,174.741317,108653252,18986212365.53
2023-09-15,171.764436,109203252,18757235024.88
2023-09-18,169.652123,110253252,18704698322.52
2023-09-19,168.784613,110153252,18592174016.86
2023-09-20,167.109687,110703252,18499585768.94
2023-09-21,162.531595,110453252,17952143266.61
2023-09-22,160.988299,110703252,17821928209.3
2023-09-25,161.88093,109553252,17734582332.25
2023-09-26,158.980838,109353252,17385071628.61
2023-09-27,158.351833,109353252,17316287860.46
2023-09-28,160.112558,109103252,17468800747.4
2023-09-29,160.956432,108953252,17536726713.37
