date,nav,shares_outstanding,total_net_assets
2022-10-17,81.266554,474574200,38567009699.47
2022-10-18,81.963335,474774200,38914076844.11
2022-10-19,84.360851,474774200,40052355478.69
2022-10-20,84.491042,475174200,40147963100.89
2022-10-21,86.94305,477374200,41504368899.57
2022-10-24,87.359307,477974200,41755494964.3
2022-10-25,87.408208,476374200,41639015322.34
2022-10-26,88.569916,475374200,42103852980.22
2022-10-27,88.812408,477024200,42365667997.79
2022-10-28,89.289304,478024200,42682448089.4
2022-10-31,89.950656,475724200,42791703684.16
2022-11-01,90.850151,475674200,43215072806.84
2022-11-02,88.688718,476824200,42288926924.53
2022-11-03,90.348893,476874200,43085055901.09
2022-11-04,91.378236,476824200,43571354126.83
2022-11-07,92.980682,478524200,44493506696.52
2022-11-08,93.026118,479924200,44645485365.69
2022-11-09,88.567808,481424200,42638685933.25
2022-11-10,90.530377,477224200,43203286788.48
2022-11-11,93.283503,474724200,44283936239.7
2022-11-14,92.979536,477724200,44418574510.42
2022-11-15,94.126025,479424200,45126294430.4
2022-11-16,92.183964,484624200,44674579602.1
2022-11-17,92.357939,477674200,44117004727.16
2022-11-18,91.598019,476374200,43634932974.56
2022-11-21,90.335182,475024200,42911397473.44
2022-11-22,93.214708,472324200,44027562245.83
2022-11-23,92.151111,475374200,43806260445.6
2022-11-25,91.853102,475524200,43678372628.41
2022-11-28,89.354726,475824200,42517141023.8
2022-11-29,90.652861,479174200,43438512364.55
2022-11-30,91.183621,471924200,43031757365.02
2022-12-01,90.808596,470374200,42714020637.2
2022-12-02,90.299042,473224200,42731692014.43
2022-12-05,87.596119,472424200,41382526536.0
2022-12-06,85.347662,471274200,40222151079.22
2022-12-07,85.119566,464474200,39535842230.13
2022-12-08,84.735182,464724200,39378489671.13
2022-12-09,82.728318,465074200,38474806422.02
2022-12-12,84.867715,461424200,39160017298.28
2022-12-13,86.417287,463274200,40034899280.24
2022-12-14,85.905902,465224200,39965504439.56
2022-12-15,85.465083,465174200,39756151843.81
2022-12-16,84.318157,463274200,39062426876.7
2022-12-19,83.540581,458524200,38305378272.57
2022-12-20,84.779442,461624200,39136241919.32
2022-12-21,86.369372,462174200,39917695207.25
2022-12-22,84.372419,467274200,39425054381.94
2022-12-23,87.077893,466024200,40580405218.87
2022-12-27,88.047161,467374200,41150971517.73
2022-12-28,86.058501,467974200,40273158244.32
2022-12-29,86.90492,467074200,40591045860.23
