date,nav,shares_outstanding,total_net_assets
2010-02-19,27.127579,92521809,2509892679.39
2010-02-22,27.091329,92571809,2507893291.56
2010-02-23,26.948244,90421809,2436708979.54
2010-02-24,27.1411,88771809,2409364578.31
2010-02-25,27.174869,88721809,2411003527.45
2010-02-26,27.031155,90371809,2442854412.81
2010-03-01,27.20094,90371809,2458198128.62
2010-03-02,27.312485,103921809,2838362895.08
2010-03-03,27.342985,109271809,2987817461.45
2010-03-04,27.453777,111421809,3058949499.08
2010-03-05,27.595529,107771809,2974020027.53
2010-03-08,27.504335,111371809,3063207592.7
2010-03-09,27.45447,111221809,3053535817.65
2010-03-10,27.405445,110471809,3027529083.51
2010-03-11,27.459222,105171809,2887936003.31
2010-03-12,27.47955,104471809,2870838267.5
2010-03-15,27.693412,87471809,2422392869.75
2010-03-16,27.813791,86921809,2417625024.57
2010-03-17,27.950831,87621809,2449102350.52
2010-03-18,27.940793,87821809,2453810985.27
2010-03-19,27.770501,82221809,2283340791.37
2010-03-22,27.907155,87671809,2446670728.79
2010-03-23,28.154203,87571809,2465514469.06
2010-03-24,27.876041,87471809,2438367719.33
2010-03-25,27.867488,93321809,2600644420.54
2010-03-26,27.906314,93321809,2604267746.43
2010-03-29,28.079531,92221809,2589545173.9
2010-03-30,28.112169,93371809,2624884083.01
2010-03-31,27.969392,93071809,2603161894.58
2010-04-01,28.108755,91871809,2582402163.13
2010-04-05,28.10949,86021809,2418029193.53
2010-04-06,28.015647,86071809,2411357422.57
2010-04-07,27.873898,85721809,2389400946.58
2010-04-08,27.880463,85721809,2389963761.13
2010-04-09,28.044342,85821809,2406816203.73
2010-04-12,28.076251,85821809,2409554671.31
2010-04-13,28.060393,85521809,2399775581.4
2010-04-14,28.077357,85921809,2412457316.66
2010-04-15,28.020645,85921809,2407584501.85
2010-04-16,27.913689,85921809,2398394697.06
2010-04-19,28.022623,94421809,2645946767.65
2010-04-20,28.081293,94971809,2666931180.77
2010-04-21,28.112944,93671809,2633390360.0
2010-04-22,28.067287,93271809,2617886661.64
2010-04-23,28.042075,92671809,2598709794.13
2010-04-26,27.969445,92471809,2586385218.32
2010-04-27,27.489845,91421809,2513171333.68
2010-04-28,27.675213,90521809,2505210312.13
2010-04-29,27.791629,89971809,2500463178.49
2010-04-30,27.636943,82071809,2268213872.26
2010-05-03,27.782529,82571809,2294053693.76
2010-05-04,27.506759,82871809,2279534915.71
2010-05-05,27.593865,86221809,2379192932.18
2010-05-06,26.917278,88371809,2378728567.1
2010-05-07,26.746895,88071809,2355647453.83
2010-05-10,27.494484,87371809,2402242770.76
2010-05-11,27.474638,95771809,2631295763.16
2010-05-12,27.672015,95821809,2651582578.4
2010-05-13,27.559112,97671809,2691748319.39
2010-05-14,27.290908,98221809,2680562343.18
2010-05-17,27.535681,97921809,2696343656.97
2010-05-18,27.415829,98971809,2713394194.0
2010-05-19,27.365665,99121809,2712534203.76
2010-05-20,26.486565,93021809,2463828201.29
2010-05-21,26.60999,92021809,2448699442.63
2010-05-24,26.393613,91121809,2405033764.94
2010-05-25,26.151069,91621809,2396008262.29
2010-05-26,25.950277,96471809,2503470141.78
2010-05-27,26.459012,96021809,2540642194.17
2010-05-28,26.32948,97121809,2557166729.36
2010-06-01,26.270972,105821809,2780041831.22
2010-06-02,26.737674,106421809,2845471585.22
2010-06-03,26.767824,107921809,2888832034.63
2010-06-04,26.090231,107921809,2815704958.32
2010-06-07,25.897906,99121809,2567047336.87
2010-06-08,26.281898,98221809,2581455520.68
2010-06-09,26.248983,98671809,2590034616.97
2010-06-10,26.638782,100721809,2683106304.95
2010-06-11,26.484726,101071809,2676859117.54
2010-06-14,26.587347,95521809,2539671478.19
2010-06-15,26.888766,95521809,2568463606.33
2010-06-16,26.740541,97971809,2619819128.36
2010-06-17,26.937231,99671809,2684882529.8
2010-06-18,26.698088,93571809,2498188350.39
2010-06-21,26.594972,98121809,2609546777.75
2010-06-22,26.344597,102171809,2691675129.16
2010-06-23,26.431568,103521809,2736243771.99
2010-06-24,26.186675,103521809,2710891918.42
2010-06-25,25.824492,104021809,2686310406.18
2010-06-28,26.106225,101071809,2638603412.64
2010-06-29,25.703849,99371809,2554237988.36
2010-06-30,25.499129,98921809,2522419933.88
2010-07-01,25.54466,98921809,2526923990.36
2010-07-02,25.463232,99471809,2532873701.68
2010-07-06,25.598033,98471809,2520684647.16
2010-07-07,26.09522,102271809,2668805315.44
2010-07-08,26.471764,103271809,2733786922.95
2010-07-09,26.492145,94471809,2502760854.49
2010-07-12,26.564683,94471809,2509613634.41
2010-07-13,26.78883,95371809,2554899157.47
2010-07-14,26.838684,96471809,2589176370.12
2010-07-15,26.900741,96371809,2592473079.61
2010-07-16,26.534918,96371809,2557218002.53
2010-07-19,26.556946,102321809,2717354770.73
2010-07-20,26.903477,104571809,2813345271.31
2010-07-21,26.648221,105421809,2809303639.58
2010-07-22,26.898965,107671809,2896260195.56
2010-07-23,27.167112,107921809,2931923844.79
2010-07-26,27.29032,108471809,2960230356.15
2010-07-27,27.390812,109971809,3012217106.18
2010-07-28,27.242995,117171809,3192111004.86
2010-07-29,26.913652,118171809,3180434993.13
2010-07-30,26.966881,118871809,3205601972.25
2010-08-02,27.271776,121121809,3303206803.51
2010-08-03,27.06602,122371809,3312117879.73
2010-08-04,27.138826,126721809,3439081174.01
2010-08-05,27.035857,126721809,3426032700.98
2010-08-06,27.089465,120021809,3251326562.96
2010-08-09,27.221366,117071809,3186854574.74
2010-08-10,27.29561,117071809,3195546480.61
2010-08-11,26.822364,116971809,3137460488.58
2010-08-12,26.797055,116121809,3111722467.02
2010-08-13,26.779428,116421809,3117709454.28
2010-08-16,26.78798,115671809,3098614073.45
2010-08-17,27.015374,116621809,3150581779.98
2010-08-18,27.049264,112121809,3032812448.97
2010-08-19,26.740551,113671809,3039646858.59
2010-08-20,26.722742,113271809,3026933316.51
2010-08-23,26.782157,113421809,3037680720.24
2010-08-24,26.670197,114621809,3056986271.28
2010-08-25,26.708936,115021809,3072110164.24
2010-08-26,26.522615,114621809,3040070138.35
2010-08-27,26.692126,114771809,3063503564.42
2010-08-30,26.465582,119421809,3160567735.17
2010-08-31,26.511204,118921809,3152760337.16
2010-09-01,26.948747,117421809,3164370578.39
2010-09-02,27.11401,116971809,3171574834.27
2010-09-03,27.278284,114321809,3118502785.96
2010-09-07,27.17332,114321809,3106503091.89
2010-09-08,27.288508,117371809,3202901513.13
2010-09-09,27.36089,117871809,3225077604.19
2010-09-10,27.516643,117871809,3243436446.77
2010-09-13,27.550317,118471809,3263935902.46
2010-09-14,27.581977,115871809,3195973593.86
2010-09-15,27.78921,116671809,3242217416.83
2010-09-16,27.800691,116321809,3233826634.29
2010-09-17,27.566824,112171809,3092220508.47
2010-09-20,27.837755,115321809,3210300321.88
2010-09-21,27.797255,114071809,3170883201.37
2010-09-22,27.852229,114271809,3182724591.32
2010-09-23,27.68327,114321809,3164801484.96
2010-09-24,28.037069,115971809,3251509553.4
2010-09-27,27.867232,116321809,3241566893.8
2010-09-28,28.098101,116021809,3259992547.47
2010-09-29,28.000775,116621809,3265501013.21
2010-09-30,27.882636,117771809,3283788512.41
2010-10-01,27.945048,116721809,3261796500.22
2010-10-04,27.840871,116971809,3256597000.92
2010-10-05,28.123976,116571809,3278462728.74
2010-10-06,28.224298,115271809,3253465915.78
2010-10-07,28.122596,115271809,3241742507.65
2010-10-08,28.197569,115221809,3248974857.4
2010-10-11,28.219758,115221809,3251531535.72
2010-10-12,28.284449,115221809,3258985384.23
2010-10-13,28.539366,116571809,3326885511.07
2010-10-14,28.546791,117871809,3364861877.93
2010-10-15,28.617325,117871809,3373175857.28
2010-10-18,28.697775,117421809,3369744670.73
2010-10-19,28.383333,117421809,3332822318.48
2010-10-20,28.605907,118971809,3403296487.77
2010-10-21,28.706309,118971809,3415241542.66
2010-10-22,28.789743,118571809,3413651936.26
2010-10-25,28.85143,119521809,3448375123.35
2010-10-26,28.732143,120021809,3448483808.22
2010-10-27,28.592765,119871809,3427466516.59
2010-10-28,28.681379,115921809,3324797294.42
2010-10-29,28.73389,115921809,3330884546.39
2010-11-01,28.690667,114421809,3282837982.63
2010-11-02,28.807151,113471809,3268799589.21
2010-11-03,28.906073,112671809,3256899543.87
2010-11-04,29.257056,112121809,3280354009.94
2010-11-05,29.133377,109571809,3192196846.93
2010-11-08,29.044601,109971809,3194087323.77
2010-11-09,28.905852,107521809,3108009475.51
2010-11-10,28.830419,109521809,3157559654.04
2010-11-11,28.829906,108121809,3117141575.14
2010-11-12,28.73038,108121809,3106380693.65
2010-11-15,28.718082,109421809,3142384462.25
2010-11-16,28.409568,109421809,3108626365.3
2010-11-17,28.404141,110121809,3127915442.74
2010-11-18,28.771084,111071809,3195656345.23
2010-11-19,28.81944,110771809,3192381449.01
2010-11-22,28.805816,110871809,3193752914.35
2010-11-23,28.495132,108721809,3098042291.49
2010-11-24,28.68751,109271809,3134736131.38
2010-11-26,28.516806,108971809,3107527959.32
2010-11-29,28.464313,108971809,3101807681.65
2010-11-30,28.321826,108971809,3086280654.85
2010-12-01,28.78212,106471809,3064484403.24
2010-12-02,28.803285,105721809,3045135432.06
2010-12-03,28.827567,105871809,3052026639.01
2010-12-06,28.761542,109271809,3142825768.7
2010-12-07,28.887562,112321809,3244703201.1
2010-12-08,29.004704,112221809,3254960313.77
2010-12-09,29.104115,111671809,3250109146.74
2010-12-10,29.146644,107021809,3119326583.16
2010-12-13,29.139586,107321809,3127313102.76
2010-12-14,29.287035,106621809,3122636616.12
2010-12-15,29.3048,106871809,3131856953.09
2010-12-16,29.560544,107571809,3179881218.53
2010-12-17,29.363071,109571809,3217364816.03
2010-12-20,29.325996,109071809,3198639440.49
2010-12-21,29.257663,107321809,3139985328.01
2010-12-22,29.379727,107421809,3156023413.59
2010-12-23,29.389396,107071809,3146775748.19
2010-12-27,29.275971,105471809,3087789665.31
2010-12-28,29.318538,105471809,3092279209.88
2010-12-29,29.326878,104721809,3071163741.62
2010-12-30,29.305369,105721809,3098216655.08
2010-12-31,29.304219,105921809,3103955870.65
2011-01-03,29.357933,106571809,3128728042.77
2011-01-04,29.273545,106821809,3127053067.04
