date,nav,shares_outstanding,total_net_assets
2007-03-06,35.051332,31111407,1090496267.18
2007-03-07,35.058148,31061407,1088955415.1
2007-03-08,35.316711,31061407,1096986730.82
2007-03-09,35.361582,32061407,1133742087.66
2007-03-12,35.592576,34211407,1217672117.52
2007-03-13,34.914304,34311407,1197958906.4
2007-03-14,35.14931,33761407,1186690155.78
2007-03-15,35.237948,33761407,1189682714.54
2007-03-16,35.168345,31461407,1106445625.51
2007-03-19,35.523369,34461407,1224185262.21
2007-03-20,35.625888,34461407,1227718228.91
2007-03-21,36.118893,34461407,1244707886.12
2007-03-22,36.085818,34311407,1238155186.76
2007-03-23,36.314377,34311407,1245997383.49
2007-03-26,36.15324,34311407,1240468526.99
2007-03-27,35.854235,34961407,1253514501.47
2007-03-28,35.505653,35611407,1264406267.68
2007-03-29,35.590803,34461996,1226530114.28
2007-03-30,35.585531,30111996,1071551380.78
2007-04-02,35.575982,30111996,1071263839.03
2007-04-03,35.872448,30111996,1080191013.62
2007-04-04,35.784173,30611996,1095424959.45
2007-04-05,35.785599,32111996,1149146996.02
2007-04-09,35.86792,31011996,1112335797.01
2007-04-10,35.895767,31011996,1113199394.26
2007-04-11,35.689811,30211996,1078260427.08
2007-04-12,36.048691,30211996,1089102915.67
2007-04-13,36.089058,31761996,1146260517.75
2007-04-16,36.34401,34111996,1239766712.24
2007-04-17,36.363851,35911996,1305898474.91
2007-04-18,36.531624,35911996,1311923550.34
2007-04-19,36.585246,35411996,1295556595.87
2007-04-20,36.929157,35511996,1311428066.45
2007-04-23,36.951125,34561996,1277104646.34
2007-04-24,36.899491,34561996,1275320051.18
2007-04-25,37.218918,34561996,1286360098.35
2007-04-26,37.214075,34561996,1286192724.16
2007-04-27,37.673209,34661996,1305828632.43
2007-04-30,37.308121,34661996,1293173929.71
2007-05-01,37.45483,34761996,1302004647.66
2007-05-02,37.771188,35161996,1328110377.11
2007-05-03,37.972879,35161996,1335202233.1
2007-05-04,37.984355,35161996,1335605754.56
2007-05-07,38.073321,35161996,1338733962.13
2007-05-08,38.030375,34461996,1310602622.73
2007-05-09,38.285271,34611996,1325129646.69
2007-05-10,37.805432,34611996,1308521472.97
2007-05-11,38.139714,35111996,1339161481.59
2007-05-14,38.023649,36261996,1378813422.95
2007-05-15,38.080707,34261996,1304721033.38
2007-05-16,38.313136,33661996,1289696628.13
2007-05-17,38.293006,30661996,1174140001.03
2007-05-18,38.398478,31061996,1192733354.9
2007-05-21,38.452921,34061996,1309783237.99
2007-05-22,38.392111,34061996,1307711933.97
2007-05-23,38.448548,34061996,1309634282.46
2007-05-24,38.239963,33611996,1285321493.17
2007-05-25,38.491662,33611996,1293781574.87
2007-05-29,38.57801,34411996,1327546328.96
2007-05-30,38.932353,35011996,1363099387.27
2007-05-31,39.152772,32261996,1263146576.78
2007-06-01,39.236623,33411996,1310973875.12
2007-06-04,39.309399,32211996,1266234214.49
2007-06-05,39.143962,38011996,1487940116.65
2007-06-06,38.778892,40111996,1555498766.24
2007-06-07,38.128141,40661996,1550366334.96
2007-06-08,38.715945,40661996,1574267592.81
2007-06-11,38.734383,40661996,1575017346.32
2007-06-12,38.327154,39011996,1495218769.57
2007-06-13,39.090795,40261996,1573873418.84
2007-06-14,39.365996,40261996,1584953578.68
2007-06-15,39.468183,37311996,1472636702.7
2007-06-18,39.307162,38311996,1505935833.77
2007-06-19,39.622117,39511996,1565548933.53
2007-06-20,39.290448,39761996,1562266623.19
2007-06-21,39.493632,39761996,1570345637.14
2007-06-22,39.104108,38411996,1502066833.59
2007-06-25,38.985701,38411996,1497518606.84
2007-06-26,38.787049,37661996,1460797694.26
2007-06-27,38.986425,37161996,1448813367.39
2007-06-28,39.007389,37162708,1449620193.18
2007-06-29,39.027893,37362708,1458187786.31
2007-07-02,39.47104,33562708,1360083260.24
2007-07-03,39.581643,35562708,1407630423.94
2007-07-05,39.582866,35562708,1407673921.67
2007-07-06,39.746734,35562708,1413501509.28
2007-07-09,40.026232,35812708,1433447761.65
2007-07-10,39.42711,34512708,1360736319.91
2007-07-11,39.790112,34362708,1367295985.32
2007-07-12,40.471543,34362708,1390711807.56
2007-07-13,40.756789,34562708,1408664999.78
2007-07-16,41.012846,36062708,1479034298.04
2007-07-17,41.281015,36062708,1488705184.19
2007-07-18,41.223002,37162708,1531958387.64
2007-07-19,41.524388,37162708,1543158718.31
2007-07-20,40.953782,37712708,1544478005.6
2007-07-23,41.218054,38012708,1566809836.14
2007-07-24,40.592336,37712708,1530846905.39
2007-07-25,40.623109,37812708,1536069742.54
